DATA_MC|KOD_WOJ|NAME|PLEC|WIEK|ILOSC
2019-10|12|WOJ. MA£OPOLSKIE|K|20|60
2019-10|12|WOJ. MA£OPOLSKIE|K|31|17
2019-10|12|WOJ. MA£OPOLSKIE|K|50|5
2019-10|12|WOJ. MA£OPOLSKIE|K|25|31
2019-10|12|WOJ. MA£OPOLSKIE|K|27|26
2019-10|12|WOJ. MA£OPOLSKIE|K|34|20
2019-10|12|WOJ. MA£OPOLSKIE|K|40|11
2019-10|12|WOJ. MA£OPOLSKIE|K|45|5
2019-10|12|WOJ. MA£OPOLSKIE|K|16|2
2019-10|12|WOJ. MA£OPOLSKIE|K|33|15
2019-10|12|WOJ. MA£OPOLSKIE|K|53|4
2019-10|12|WOJ. MA£OPOLSKIE|K|47|5
2019-10|12|WOJ. MA£OPOLSKIE|K|14|4
2019-10|12|WOJ. MA£OPOLSKIE|K|44|5
2019-10|12|WOJ. MA£OPOLSKIE|K|17|3
2019-10|12|WOJ. MA£OPOLSKIE|K|51|3
2019-10|12|WOJ. MA£OPOLSKIE|K|61|1
2019-10|12|WOJ. MA£OPOLSKIE|K|56|4
2019-10|12|WOJ. MA£OPOLSKIE|K|48|4
2019-10|12|WOJ. MA£OPOLSKIE|K|58|3
2019-10|12|WOJ. MA£OPOLSKIE|K|24|32
2019-10|12|WOJ. MA£OPOLSKIE|K|54|2
2019-10|12|WOJ. MA£OPOLSKIE|M|22|25
2019-10|12|WOJ. MA£OPOLSKIE|M|55|1
2019-10|12|WOJ. MA£OPOLSKIE|M|30|25
2019-10|12|WOJ. MA£OPOLSKIE|M|28|12
2019-10|12|WOJ. MA£OPOLSKIE|M|31|12
2019-10|12|WOJ. MA£OPOLSKIE|M|32|12
2019-10|12|WOJ. MA£OPOLSKIE|M|54|1
2019-10|12|WOJ. MA£OPOLSKIE|M|33|10
2019-10|12|WOJ. MA£OPOLSKIE|M|23|22
2019-10|12|WOJ. MA£OPOLSKIE|M|47|2
2019-10|12|WOJ. MA£OPOLSKIE|M|38|3
2019-10|12|WOJ. MA£OPOLSKIE|M|59|1
2019-10|12|WOJ. MA£OPOLSKIE|M|16|65
2019-10|12|WOJ. MA£OPOLSKIE|M|19|184
2019-10|12|WOJ. MA£OPOLSKIE|M|29|15
2019-10|12|WOJ. MA£OPOLSKIE|M|39|9
2019-10|12|WOJ. MA£OPOLSKIE|M|26|7
2019-10|12|WOJ. MA£OPOLSKIE|M|56|1
2019-10|12|WOJ. MA£OPOLSKIE|M|46|1
2019-10|12|WOJ. MA£OPOLSKIE|M|45|1
2019-10|12|WOJ. MA£OPOLSKIE|M|66|1
2019-10|12|WOJ. MA£OPOLSKIE|M|21|38
2019-10|12|WOJ. MA£OPOLSKIE|M|17|21
2019-10|12|WOJ. MA£OPOLSKIE|M|41|4
2019-10|12|WOJ. MA£OPOLSKIE|M|67|1
2019-10|12|WOJ. MA£OPOLSKIE|M|25|15
2019-10|12|WOJ. MA£OPOLSKIE|M|51|1
2019-10|12|WOJ. MA£OPOLSKIE|M|14|53
2019-10|12|WOJ. MA£OPOLSKIE|M|44|4
2019-10|12|WOJ. MA£OPOLSKIE|M|36|2
2019-10|12|WOJ. MA£OPOLSKIE|M|53|1
2019-10|12|WOJ. MA£OPOLSKIE|M|50|1
2019-10|12|WOJ. MA£OPOLSKIE|M|60|1
2019-10|12|WOJ. MA£OPOLSKIE|M|20|66
2019-10|12|WOJ. MA£OPOLSKIE|M|27|14
2019-10|12|WOJ. MA£OPOLSKIE|M|42|1
2019-10|12|WOJ. MA£OPOLSKIE|M|34|8
2019-10|12|WOJ. MA£OPOLSKIE|M|37|6
2019-10|12|WOJ. MA£OPOLSKIE|M|48|1
2019-10|12|WOJ. MA£OPOLSKIE|M|18|909
2019-10|12|WOJ. MA£OPOLSKIE|M|43|6
2019-10|12|WOJ. MA£OPOLSKIE|M|15|28
2019-10|12|WOJ. MA£OPOLSKIE|M|40|2
2019-10|12|WOJ. MA£OPOLSKIE|M|35|5
2019-10|12|WOJ. MA£OPOLSKIE|M|24|17
2019-10|14|WOJ. MAZOWIECKIE|K|36|20
2019-10|14|WOJ. MAZOWIECKIE|K|59|8
2019-10|14|WOJ. MAZOWIECKIE|K|54|4
2019-10|14|WOJ. MAZOWIECKIE|K|58|3
2019-10|14|WOJ. MAZOWIECKIE|K|66|2
2019-10|14|WOJ. MAZOWIECKIE|K|68|1
2019-10|14|WOJ. MAZOWIECKIE|K|33|28
2019-10|14|WOJ. MAZOWIECKIE|K|34|37
2019-10|14|WOJ. MAZOWIECKIE|K|49|12
2019-10|14|WOJ. MAZOWIECKIE|K|17|3
2019-10|14|WOJ. MAZOWIECKIE|K|37|27
2019-10|14|WOJ. MAZOWIECKIE|K|18|1201
2019-10|14|WOJ. MAZOWIECKIE|K|31|36
2019-10|14|WOJ. MAZOWIECKIE|K|26|51
2019-10|14|WOJ. MAZOWIECKIE|K|48|11
2019-10|14|WOJ. MAZOWIECKIE|K|57|5
2019-10|14|WOJ. MAZOWIECKIE|K|53|3
2019-10|14|WOJ. MAZOWIECKIE|K|35|29
2019-10|14|WOJ. MAZOWIECKIE|K|42|15
2019-10|14|WOJ. MAZOWIECKIE|K|52|1
2019-10|14|WOJ. MAZOWIECKIE|K|14|6
2019-10|14|WOJ. MAZOWIECKIE|K|39|22
2019-10|14|WOJ. MAZOWIECKIE|K|44|6
2019-10|14|WOJ. MAZOWIECKIE|K|62|3
2019-10|14|WOJ. MAZOWIECKIE|K|38|18
2019-10|14|WOJ. MAZOWIECKIE|K|47|8
2019-10|14|WOJ. MAZOWIECKIE|K|30|22
2019-10|14|WOJ. MAZOWIECKIE|K|64|2
2019-10|14|WOJ. MAZOWIECKIE|K|22|64
2019-10|14|WOJ. MAZOWIECKIE|K|32|33
2019-10|14|WOJ. MAZOWIECKIE|K|23|65
2019-10|14|WOJ. MAZOWIECKIE|K|29|37
2019-10|14|WOJ. MAZOWIECKIE|K|25|47
2019-10|14|WOJ. MAZOWIECKIE|K|40|22
2019-10|14|WOJ. MAZOWIECKIE|K|28|45
2019-10|14|WOJ. MAZOWIECKIE|K|45|6
2019-10|14|WOJ. MAZOWIECKIE|K|50|2
2019-10|14|WOJ. MAZOWIECKIE|K|43|13
2019-10|14|WOJ. MAZOWIECKIE|K|61|2
2019-10|14|WOJ. MAZOWIECKIE|K|56|4
2019-10|14|WOJ. MAZOWIECKIE|K|21|79
2019-10|14|WOJ. MAZOWIECKIE|K|15|6
2019-10|14|WOJ. MAZOWIECKIE|K|16|5
2019-10|14|WOJ. MAZOWIECKIE|K|46|5
2019-10|14|WOJ. MAZOWIECKIE|K|24|73
2019-10|14|WOJ. MAZOWIECKIE|K|19|329
2019-10|14|WOJ. MAZOWIECKIE|K|20|124
2019-10|14|WOJ. MAZOWIECKIE|K|41|9
2019-10|14|WOJ. MAZOWIECKIE|K|27|41
2019-10|14|WOJ. MAZOWIECKIE|K|55|3
2019-10|14|WOJ. MAZOWIECKIE|K|51|7
2019-10|14|WOJ. MAZOWIECKIE|M|49|1
2019-10|14|WOJ. MAZOWIECKIE|M|26|31
2019-10|14|WOJ. MAZOWIECKIE|M|19|305
2019-10|14|WOJ. MAZOWIECKIE|M|16|75
2019-10|14|WOJ. MAZOWIECKIE|M|48|6
2019-10|14|WOJ. MAZOWIECKIE|M|62|1
2019-10|14|WOJ. MAZOWIECKIE|M|18|1320
2019-10|14|WOJ. MAZOWIECKIE|M|29|22
2019-10|14|WOJ. MAZOWIECKIE|M|42|8
2019-10|14|WOJ. MAZOWIECKIE|M|28|33
2019-10|14|WOJ. MAZOWIECKIE|M|43|8
2019-10|14|WOJ. MAZOWIECKIE|M|22|41
2019-10|14|WOJ. MAZOWIECKIE|M|32|14
2019-10|14|WOJ. MAZOWIECKIE|M|54|4
2019-10|14|WOJ. MAZOWIECKIE|M|52|2
2019-10|14|WOJ. MAZOWIECKIE|M|14|39
2019-10|14|WOJ. MAZOWIECKIE|M|36|24
2019-10|14|WOJ. MAZOWIECKIE|M|38|15
2019-10|14|WOJ. MAZOWIECKIE|M|35|25
2019-10|14|WOJ. MAZOWIECKIE|M|37|15
2019-10|14|WOJ. MAZOWIECKIE|M|25|39
2019-10|14|WOJ. MAZOWIECKIE|M|24|35
2019-10|14|WOJ. MAZOWIECKIE|M|41|9
2019-10|14|WOJ. MAZOWIECKIE|M|34|25
2019-10|14|WOJ. MAZOWIECKIE|M|58|1
2019-10|14|WOJ. MAZOWIECKIE|M|47|1
2019-10|14|WOJ. MAZOWIECKIE|M|39|5
2019-10|14|WOJ. MAZOWIECKIE|M|31|24
2019-10|14|WOJ. MAZOWIECKIE|M|40|1
2019-10|14|WOJ. MAZOWIECKIE|M|44|5
2019-10|14|WOJ. MAZOWIECKIE|M|17|43
2019-10|14|WOJ. MAZOWIECKIE|M|45|5
2019-10|14|WOJ. MAZOWIECKIE|M|46|4
2019-10|14|WOJ. MAZOWIECKIE|M|50|1
2019-10|14|WOJ. MAZOWIECKIE|M|59|1
2019-10|14|WOJ. MAZOWIECKIE|M|27|32
2019-10|14|WOJ. MAZOWIECKIE|M|23|40
2019-10|14|WOJ. MAZOWIECKIE|M|15|36
2019-10|14|WOJ. MAZOWIECKIE|M|20|112
2019-10|14|WOJ. MAZOWIECKIE|M|21|63
2019-10|14|WOJ. MAZOWIECKIE|M|30|23
2019-10|14|WOJ. MAZOWIECKIE|M|33|17
2019-10|14|WOJ. MAZOWIECKIE|M|51|1
2019-10|16|WOJ. OPOLSKIE|K|52|1
2019-10|16|WOJ. OPOLSKIE|K|43|2
2019-10|16|WOJ. OPOLSKIE|K|27|6
2019-10|16|WOJ. OPOLSKIE|K|34|2
2019-10|16|WOJ. OPOLSKIE|K|45|1
2019-10|16|WOJ. OPOLSKIE|K|33|4
2019-10|16|WOJ. OPOLSKIE|K|18|198
2019-10|16|WOJ. OPOLSKIE|K|42|3
2019-10|16|WOJ. OPOLSKIE|K|26|9
2019-10|16|WOJ. OPOLSKIE|K|23|13
2019-10|16|WOJ. OPOLSKIE|K|47|1
2019-10|16|WOJ. OPOLSKIE|K|22|5
2019-10|16|WOJ. OPOLSKIE|K|50|1
2019-10|16|WOJ. OPOLSKIE|K|15|1
2019-10|16|WOJ. OPOLSKIE|K|30|6
2019-10|16|WOJ. OPOLSKIE|K|32|5
2019-10|16|WOJ. OPOLSKIE|K|24|7
2019-10|16|WOJ. OPOLSKIE|K|25|5
2019-10|16|WOJ. OPOLSKIE|K|20|16
2019-10|16|WOJ. OPOLSKIE|K|39|1
2019-10|16|WOJ. OPOLSKIE|K|17|1
2019-10|16|WOJ. OPOLSKIE|K|31|3
2019-10|16|WOJ. OPOLSKIE|K|14|2
2019-10|16|WOJ. OPOLSKIE|K|19|51
2019-10|16|WOJ. OPOLSKIE|K|16|5
2019-10|16|WOJ. OPOLSKIE|K|28|8
2019-10|16|WOJ. OPOLSKIE|K|51|2
2019-10|16|WOJ. OPOLSKIE|K|53|1
2019-10|16|WOJ. OPOLSKIE|K|41|2
2019-10|16|WOJ. OPOLSKIE|K|29|6
2019-10|16|WOJ. OPOLSKIE|K|21|10
2019-10|16|WOJ. OPOLSKIE|K|35|5
2019-10|16|WOJ. OPOLSKIE|K|37|3
2019-10|16|WOJ. OPOLSKIE|K|38|1
2019-10|16|WOJ. OPOLSKIE|M|72|1
2019-10|16|WOJ. OPOLSKIE|M|33|3
2019-10|16|WOJ. OPOLSKIE|M|50|1
2019-10|16|WOJ. OPOLSKIE|M|39|3
2019-10|16|WOJ. OPOLSKIE|M|36|3
2019-10|16|WOJ. OPOLSKIE|M|32|2
2019-10|16|WOJ. OPOLSKIE|M|51|1
2019-10|16|WOJ. OPOLSKIE|M|16|14
2019-10|16|WOJ. OPOLSKIE|M|15|17
2019-10|16|WOJ. OPOLSKIE|M|23|6
2019-10|16|WOJ. OPOLSKIE|M|31|3
2019-10|16|WOJ. OPOLSKIE|M|24|8
2019-10|16|WOJ. OPOLSKIE|M|57|1
2019-10|16|WOJ. OPOLSKIE|M|34|2
2019-10|16|WOJ. OPOLSKIE|M|28|7
2019-10|16|WOJ. OPOLSKIE|M|40|1
2019-10|16|WOJ. OPOLSKIE|M|56|1
2019-10|16|WOJ. OPOLSKIE|M|42|2
2019-10|16|WOJ. OPOLSKIE|M|62|1
2019-10|16|WOJ. OPOLSKIE|M|25|12
2019-10|16|WOJ. OPOLSKIE|M|21|10
2019-10|16|WOJ. OPOLSKIE|M|35|3
2019-10|16|WOJ. OPOLSKIE|M|29|3
2019-10|16|WOJ. OPOLSKIE|M|19|30
2019-10|16|WOJ. OPOLSKIE|M|30|6
2019-10|16|WOJ. OPOLSKIE|M|37|5
2019-10|16|WOJ. OPOLSKIE|M|27|6
2019-10|16|WOJ. OPOLSKIE|M|18|209
2019-10|16|WOJ. OPOLSKIE|M|14|30
2019-10|16|WOJ. OPOLSKIE|M|20|21
2019-10|16|WOJ. OPOLSKIE|M|17|9
2019-10|16|WOJ. OPOLSKIE|M|26|4
2019-10|16|WOJ. OPOLSKIE|M|22|6
2019-10|16|WOJ. OPOLSKIE|M|67|1
2019-10|16|WOJ. OPOLSKIE|M|41|3
2019-10|18|WOJ. PODKARPACKIE|K|15|3
2019-10|18|WOJ. PODKARPACKIE|K|41|2
2019-10|18|WOJ. PODKARPACKIE|K|14|6
2019-10|18|WOJ. PODKARPACKIE|K|29|14
2019-10|18|WOJ. PODKARPACKIE|K|30|12
2019-10|18|WOJ. PODKARPACKIE|K|55|1
2019-10|18|WOJ. PODKARPACKIE|K|25|21
2019-10|18|WOJ. PODKARPACKIE|K|44|6
2019-10|18|WOJ. PODKARPACKIE|K|20|50
2019-10|18|WOJ. PODKARPACKIE|K|22|25
2019-10|18|WOJ. PODKARPACKIE|K|17|4
2019-10|18|WOJ. PODKARPACKIE|K|33|9
2019-10|18|WOJ. PODKARPACKIE|K|51|2
2019-10|18|WOJ. PODKARPACKIE|K|35|9
2019-10|18|WOJ. PODKARPACKIE|K|16|2
2019-10|18|WOJ. PODKARPACKIE|K|42|3
2019-10|18|WOJ. PODKARPACKIE|K|68|1
2019-10|18|WOJ. PODKARPACKIE|K|28|15
2019-10|18|WOJ. PODKARPACKIE|K|63|2
2019-10|18|WOJ. PODKARPACKIE|K|60|2
2019-10|18|WOJ. PODKARPACKIE|K|32|9
2019-10|18|WOJ. PODKARPACKIE|K|54|1
2019-10|18|WOJ. PODKARPACKIE|K|21|28
2019-10|18|WOJ. PODKARPACKIE|K|37|12
2019-10|18|WOJ. PODKARPACKIE|K|39|11
2019-10|18|WOJ. PODKARPACKIE|K|36|6
2019-10|18|WOJ. PODKARPACKIE|K|48|4
2019-10|18|WOJ. PODKARPACKIE|K|38|4
2019-10|18|WOJ. PODKARPACKIE|K|24|24
2019-10|18|WOJ. PODKARPACKIE|K|26|18
2019-10|18|WOJ. PODKARPACKIE|K|19|128
2019-10|18|WOJ. PODKARPACKIE|K|61|2
2019-10|18|WOJ. PODKARPACKIE|K|31|16
2019-10|18|WOJ. PODKARPACKIE|K|23|19
2019-10|18|WOJ. PODKARPACKIE|K|43|5
2019-10|18|WOJ. PODKARPACKIE|K|46|3
2019-10|18|WOJ. PODKARPACKIE|K|47|2
2019-10|18|WOJ. PODKARPACKIE|K|49|4
2019-10|18|WOJ. PODKARPACKIE|K|52|3
2019-10|18|WOJ. PODKARPACKIE|K|56|1
2019-10|18|WOJ. PODKARPACKIE|K|27|16
2019-10|18|WOJ. PODKARPACKIE|K|34|7
2019-10|18|WOJ. PODKARPACKIE|K|53|5
2019-10|18|WOJ. PODKARPACKIE|K|45|5
2019-10|18|WOJ. PODKARPACKIE|K|18|736
2019-10|18|WOJ. PODKARPACKIE|K|40|7
2019-10|18|WOJ. PODKARPACKIE|M|14|22
2019-10|18|WOJ. PODKARPACKIE|M|46|1
2019-10|18|WOJ. PODKARPACKIE|M|35|2
2019-10|18|WOJ. PODKARPACKIE|M|32|9
2019-10|18|WOJ. PODKARPACKIE|M|23|13
2019-10|18|WOJ. PODKARPACKIE|M|17|12
2019-10|18|WOJ. PODKARPACKIE|M|29|6
2019-10|18|WOJ. PODKARPACKIE|M|24|13
2019-10|18|WOJ. PODKARPACKIE|M|42|2
2019-10|18|WOJ. PODKARPACKIE|M|26|8
2019-10|18|WOJ. PODKARPACKIE|M|28|4
2019-10|18|WOJ. PODKARPACKIE|M|66|1
2019-10|18|WOJ. PODKARPACKIE|M|39|2
2019-10|18|WOJ. PODKARPACKIE|M|16|34
2019-10|18|WOJ. PODKARPACKIE|M|22|17
2019-10|18|WOJ. PODKARPACKIE|M|49|3
2019-10|18|WOJ. PODKARPACKIE|M|41|5
2019-10|18|WOJ. PODKARPACKIE|M|59|1
2019-10|18|WOJ. PODKARPACKIE|M|36|6
2019-10|18|WOJ. PODKARPACKIE|M|40|3
2019-10|18|WOJ. PODKARPACKIE|M|27|6
2019-10|18|WOJ. PODKARPACKIE|M|65|1
2019-10|18|WOJ. PODKARPACKIE|M|37|6
2019-10|18|WOJ. PODKARPACKIE|M|44|1
2019-10|18|WOJ. PODKARPACKIE|M|48|1
2019-10|18|WOJ. PODKARPACKIE|M|62|1
2019-10|18|WOJ. PODKARPACKIE|M|19|75
2019-10|18|WOJ. PODKARPACKIE|M|25|9
2019-10|18|WOJ. PODKARPACKIE|M|33|4
2019-10|18|WOJ. PODKARPACKIE|M|30|13
2019-10|18|WOJ. PODKARPACKIE|M|20|38
2019-10|18|WOJ. PODKARPACKIE|M|38|6
2019-10|18|WOJ. PODKARPACKIE|M|31|5
2019-10|18|WOJ. PODKARPACKIE|M|64|1
2019-10|18|WOJ. PODKARPACKIE|M|18|702
2019-10|18|WOJ. PODKARPACKIE|M|15|7
2019-10|18|WOJ. PODKARPACKIE|M|34|4
2019-10|18|WOJ. PODKARPACKIE|M|21|16
2019-10|20|WOJ. PODLASKIE|K|21|17
2019-10|20|WOJ. PODLASKIE|K|38|4
2019-10|20|WOJ. PODLASKIE|K|59|4
2019-10|20|WOJ. PODLASKIE|K|18|313
2019-10|20|WOJ. PODLASKIE|K|25|13
2019-10|20|WOJ. PODLASKIE|K|34|8
2019-10|20|WOJ. PODLASKIE|K|37|9
2019-10|20|WOJ. PODLASKIE|K|29|8
2019-10|20|WOJ. PODLASKIE|K|42|4
2019-10|20|WOJ. PODLASKIE|K|31|10
2019-10|20|WOJ. PODLASKIE|K|60|1
2019-10|20|WOJ. PODLASKIE|K|33|8
2019-10|20|WOJ. PODLASKIE|K|49|1
2019-10|20|WOJ. PODLASKIE|K|27|9
2019-10|20|WOJ. PODLASKIE|K|30|9
2019-10|20|WOJ. PODLASKIE|K|58|1
2019-10|20|WOJ. PODLASKIE|K|28|7
2019-10|20|WOJ. PODLASKIE|K|53|5
2019-10|20|WOJ. PODLASKIE|K|41|1
2019-10|20|WOJ. PODLASKIE|K|40|3
2019-10|20|WOJ. PODLASKIE|K|14|2
2019-10|20|WOJ. PODLASKIE|K|23|17
2019-10|20|WOJ. PODLASKIE|K|20|25
2019-10|20|WOJ. PODLASKIE|K|19|65
2019-10|20|WOJ. PODLASKIE|K|17|1
2019-10|20|WOJ. PODLASKIE|K|36|4
2019-10|20|WOJ. PODLASKIE|K|24|21
2019-10|20|WOJ. PODLASKIE|K|26|10
2019-10|20|WOJ. PODLASKIE|K|47|3
2019-10|20|WOJ. PODLASKIE|K|43|3
2019-10|20|WOJ. PODLASKIE|K|32|4
2019-10|20|WOJ. PODLASKIE|K|16|1
2019-10|20|WOJ. PODLASKIE|K|22|15
2019-10|20|WOJ. PODLASKIE|K|35|12
2019-10|20|WOJ. PODLASKIE|K|39|3
2019-10|20|WOJ. PODLASKIE|K|44|3
2019-10|20|WOJ. PODLASKIE|K|46|1
2019-10|20|WOJ. PODLASKIE|K|51|2
2019-10|20|WOJ. PODLASKIE|K|71|1
2019-10|20|WOJ. PODLASKIE|K|45|3
2019-10|20|WOJ. PODLASKIE|M|16|34
2019-10|20|WOJ. PODLASKIE|M|36|2
2019-10|20|WOJ. PODLASKIE|M|40|3
2019-10|20|WOJ. PODLASKIE|M|32|3
2019-10|20|WOJ. PODLASKIE|M|43|1
2019-10|20|WOJ. PODLASKIE|M|22|6
2019-10|20|WOJ. PODLASKIE|M|24|4
2019-10|20|WOJ. PODLASKIE|M|21|8
2019-10|20|WOJ. PODLASKIE|M|15|6
2019-10|20|WOJ. PODLASKIE|M|34|3
2019-10|20|WOJ. PODLASKIE|M|14|24
2019-10|20|WOJ. PODLASKIE|M|54|2
2019-10|20|WOJ. PODLASKIE|M|37|1
2019-10|20|WOJ. PODLASKIE|M|26|14
2019-10|20|WOJ. PODLASKIE|M|38|3
2019-10|20|WOJ. PODLASKIE|M|39|3
2019-10|20|WOJ. PODLASKIE|M|28|6
2019-10|20|WOJ. PODLASKIE|M|23|7
2019-10|20|WOJ. PODLASKIE|M|41|3
2019-10|20|WOJ. PODLASKIE|M|27|6
2019-10|20|WOJ. PODLASKIE|M|49|1
2019-10|20|WOJ. PODLASKIE|M|35|3
2019-10|20|WOJ. PODLASKIE|M|44|1
2019-10|20|WOJ. PODLASKIE|M|17|7
2019-10|20|WOJ. PODLASKIE|M|18|294
2019-10|20|WOJ. PODLASKIE|M|29|4
2019-10|20|WOJ. PODLASKIE|M|20|23
2019-10|20|WOJ. PODLASKIE|M|30|5
2019-10|20|WOJ. PODLASKIE|M|46|1
2019-10|20|WOJ. PODLASKIE|M|19|53
2019-10|20|WOJ. PODLASKIE|M|25|7
2019-10|20|WOJ. PODLASKIE|M|33|6
2019-10|20|WOJ. PODLASKIE|M|31|2
2019-10|22|WOJ. POMORSKIE|K|42|4
2019-10|22|WOJ. POMORSKIE|K|56|3
2019-10|22|WOJ. POMORSKIE|K|46|3
2019-10|22|WOJ. POMORSKIE|K|44|4
2019-10|22|WOJ. POMORSKIE|K|18|550
2019-10|22|WOJ. POMORSKIE|K|32|21
2019-10|22|WOJ. POMORSKIE|K|25|36
2019-10|22|WOJ. POMORSKIE|K|22|31
2019-10|22|WOJ. POMORSKIE|K|33|18
2019-10|22|WOJ. POMORSKIE|K|52|3
2019-10|22|WOJ. POMORSKIE|K|14|1
2019-10|22|WOJ. POMORSKIE|K|19|144
2019-10|22|WOJ. POMORSKIE|K|20|64
2019-10|22|WOJ. POMORSKIE|K|30|20
2019-10|22|WOJ. POMORSKIE|K|21|38
2019-10|22|WOJ. POMORSKIE|K|57|2
2019-10|22|WOJ. POMORSKIE|K|38|13
2019-10|22|WOJ. POMORSKIE|K|54|3
2019-10|22|WOJ. POMORSKIE|K|45|6
2019-10|22|WOJ. POMORSKIE|K|69|1
2019-10|22|WOJ. POMORSKIE|K|34|19
2019-10|22|WOJ. POMORSKIE|K|37|14
2019-10|22|WOJ. POMORSKIE|K|62|2
2019-10|22|WOJ. POMORSKIE|K|51|3
2019-10|22|WOJ. POMORSKIE|K|49|2
2019-10|22|WOJ. POMORSKIE|K|61|1
2019-10|22|WOJ. POMORSKIE|K|50|1
2019-10|22|WOJ. POMORSKIE|K|28|33
2019-10|22|WOJ. POMORSKIE|K|29|28
2019-10|22|WOJ. POMORSKIE|K|23|24
2019-10|22|WOJ. POMORSKIE|K|31|17
2019-10|22|WOJ. POMORSKIE|K|16|3
2019-10|22|WOJ. POMORSKIE|K|15|2
2019-10|22|WOJ. POMORSKIE|K|63|1
2019-10|22|WOJ. POMORSKIE|K|66|1
2019-10|22|WOJ. POMORSKIE|K|39|7
2019-10|22|WOJ. POMORSKIE|K|48|5
2019-10|22|WOJ. POMORSKIE|K|36|20
2019-10|22|WOJ. POMORSKIE|K|35|19
2019-10|22|WOJ. POMORSKIE|K|27|26
2019-10|22|WOJ. POMORSKIE|K|26|29
2019-10|22|WOJ. POMORSKIE|K|24|31
